tarih,sube_kodu,sube_adi,il,ilce,sube_tipi,kabul_edilen,teslim_edilen,bekleyen,geciken,iade_edilen,ortalama_teslim_suresi,toplam_personel,dagitici_sayisi,gise_personeli,izinli_personel,fazla_mesai_saati,sikayet_sayisi,basarisiz_teslimat,hasarli_gonderi,yanlis_teslimat,toplam_gelir,kargo_geliri,bankacilik_islem_sayisi,tahsilat_sayisi,hava_durumu,resmi_tatil,bayram_donemi,bolgesel_yogunluk,teslim_basarisi_pct,gecikme_orani_pct,iade_orani_pct,sikayet_orani_binde,personel_verimliligi,dagitici_is_yuku,gonderi_basi_gelir
2026-06-03,S008,Konya Selçuklu,Konya,Selçuklu,Orta,353,314,29,37,10,1.62,16,6,5,1,15.4,4,14,1,1,18802.39,14595.77,171,55,Bulutlu,0,0,1.01,88.95,10.48,2.83,12.74,19.62,58.83,53.26
2026-06-03,S009,Samsun İlkadım,Samsun,İlkadım,Orta,311,263,41,42,7,2.09,15,6,4,3,30.6,5,8,2,0,14918.56,11845.81,123,54,Bulutlu,0,0,0.91,84.57,13.5,2.25,19.01,17.53,51.83,47.97
2026-06-03,S010,Erzurum Yakutiye,Erzurum,Yakutiye,Orta,234,222,10,13,2,1.26,14,5,4,0,4.5,3,9,1,1,11138.47,8751.62,92,47,Bulutlu,0,0,0.72,94.87,5.56,0.85,13.51,15.86,46.8,47.6
2026-06-04,S001,Ankara Çankaya,Ankara,Çankaya,Merkez,441,386,47,48,8,1.91,24,9,10,2,18.0,8,16,1,1,21494.56,18492.9,150,71,Açık,0,0,1.26,87.53,10.88,1.81,20.73,16.08,49.0,48.74
2026-06-04,S002,Ankara Keçiören,Ankara,Keçiören,Büyük,390,367,14,18,9,1.6,21,8,8,1,10.6,6,9,1,1,18037.9,15216.69,126,42,Açık,0,0,1.19,94.1,4.62,2.31,16.35,17.48,48.75,46.25
2026-06-04,S003,İstanbul Kadıköy,İstanbul,Kadıköy,Merkez,535,489,35,34,11,1.62,28,11,12,3,25.2,5,11,1,2,28019.03,21750.53,281,134,Açık,0,0,1.51,91.4,6.36,2.06,10.22,17.46,48.64,52.37
2026-06-04,S004,İstanbul Üsküdar,İstanbul,Üsküdar,Büyük,428,383,35,37,10,1.79,25,10,10,2,11.4,6,26,1,1,21612.14,18127.37,188,68,Yağmurlu,0,0,1.33,89.49,8.64,2.34,15.67,15.32,42.8,50.5
2026-06-04,S005,İzmir Konak,İzmir,Konak,Merkez,424,397,16,19,11,1.35,23,9,9,1,8.4,4,11,2,0,21505.79,18743.88,151,56,Açık,0,0,1.26,93.63,4.48,2.59,10.08,17.26,47.11,50.72
2026-06-04,S006,Bursa Nilüfer,Bursa,Nilüfer,Büyük,376,339,32,37,5,1.57,19,7,7,0,8.2,7,27,2,1,16573.84,12371.64,191,69,Yağmurlu,0,0,1.08,90.16,9.84,1.33,20.65,17.84,53.71,44.08
2026-06-04,S007,Antalya Muratpaşa,Antalya,Muratpaşa,Büyük,419,376,39,43,4,1.69,20,8,7,3,26.5,6,8,3,1,19164.76,14732.58,224,117,Açık,0,0,1.17,89.74,10.26,0.95,15.96,18.8,52.38,45.74
2026-06-04,S008,Konya Selçuklu,Konya,Selçuklu,Orta,347,301,40,45,6,1.9,16,6,5,2,20.7,5,9,2,1,19053.93,14134.12,179,90,Bulutlu,0,0,0.95,86.74,12.97,1.73,16.61,18.81,57.83,54.91
2026-06-04,S009,Samsun İlkadım,Samsun,İlkadım,Orta,292,272,16,23,4,1.93,15,6,4,0,4.6,4,17,1,1,12687.29,9953.01,142,70,Yağmurlu,0,0,0.78,93.15,7.88,1.37,14.71,18.13,48.67,43.45
2026-06-04,S010,Erzurum Yakutiye,Erzurum,Yakutiye,Orta,314,266,40,44,8,1.99,14,5,4,2,28.4,7,8,2,1,12990.82,10167.68,111,39,Açık,0,0,0.81,84.71,14.01,2.55,26.32,19.0,62.8,41.37
2026-06-05,S001,Ankara Çankaya,Ankara,Çankaya,Merkez,389,349,35,41,5,1.66,24,9,10,2,11.4,4,16,2,2,17717.0,14275.8,140,71,Açık,0,0,1.23,89.72,10.54,1.29,11.46,14.54,43.22,45.54
2026-06-05,S002,Ankara Keçiören,Ankara,Keçiören,Büyük,407,365,35,40,7,1.86,21,8,8,3,27.4,4,8,2,1,21156.7,16454.78,195,73,Açık,0,0,1.26,89.68,9.83,1.72,10.96,17.38,50.88,51.98
2026-06-05,S003,İstanbul Kadıköy,İstanbul,Kadıköy,Merkez,532,499,22,31,11,1.37,28,11,12,0,7.6,5,15,4,1,27722.98,21423.72,261,100,Açık,0,0,1.51,93.8,5.83,2.07,10.02,17.82,48.36,52.11
2026-06-05,S004,İstanbul Üsküdar,İstanbul,Üsküdar,Büyük,466,428,28,34,10,1.51,25,10,10,2,14.0,5,14,3,1,22041.48,17170.83,218,67,Açık,0,0,1.37,91.85,7.3,2.15,11.68,17.12,46.6,47.3
2026-06-05,S005,İzmir Konak,İzmir,Konak,Merkez,442,400,31,35,11,1.5,23,9,9,1,10.3,4,17,2,1,23192.72,17623.0,229,120,Sıcak,0,0,1.29,90.5,7.92,2.49,10.0,17.39,49.11,52.47
2026-06-05,S006,Bursa Nilüfer,Bursa,Nilüfer,Büyük,423,386,27,32,10,1.57,19,7,7,0,13.4,4,10,1,1,18480.16,14820.29,170,76,Açık,0,0,1.24,91.25,7.57,2.36,10.36,20.32,60.43,43.69
2026-06-05,S007,Antalya Muratpaşa,Antalya,Muratpaşa,Büyük,398,355,36,41,7,2.03,20,8,7,3,25.5,6,10,2,1,20199.28,16416.79,174,86,Açık,0,0,1.16,89.2,10.3,1.76,16.9,17.75,49.75,50.75
2026-06-05,S008,Konya Selçuklu,Konya,Selçuklu,Orta,347,304,41,43,2,1.88,16,6,5,2,22.7,5,9,1,1,17887.76,13983.72,168,77,Bulutlu,0,0,1.03,87.61,12.39,0.58,16.45,19.0,57.83,51.55
2026-06-05,S009,Samsun İlkadım,Samsun,İlkadım,Orta,307,278,21,28,8,1.6,15,6,4,1,11.6,1,8,1,1,13138.95,11052.73,125,38,Açık,0,0,0.88,90.55,9.12,2.61,3.6,18.53,51.17,42.8
2026-06-05,S010,Erzurum Yakutiye,Erzurum,Yakutiye,Orta,250,221,22,23,7,1.69,14,5,4,2,18.4,4,9,1,1,11299.42,8711.1,118,38,Açık,0,0,0.73,88.4,9.2,2.8,18.1,15.79,50.0,45.2
2026-06-06,S001,Ankara Çankaya,Ankara,Çankaya,Merkez,200,183,14,14,3,1.6,24,9,10,2,0.0,2,10,1,1,9783.76,7533.55,99,50,Bulutlu,0,0,1.26,91.5,7.0,1.5,10.93,7.62,22.22,48.92
2026-06-06,S002,Ankara Keçiören,Ankara,Keçiören,Büyük,195,187,6,8,2,1.61,21,8,8,0,0.0,0,6,0,0,9882.24,8096.14,64,29,Bulutlu,0,0,1.2,95.9,4.1,1.03,0.0,8.9,24.38,50.68
2026-06-06,S003,İstanbul Kadıköy,İstanbul,Kadıköy,Merkez,274,262,7,9,5,1.25,28,11,12,2,0.0,4,8,1,0,13479.48,9982.8,139,65,Açık,0,0,1.56,95.62,3.28,1.82,15.27,9.36,24.91,49.2
2026-06-06,S004,İstanbul Üsküdar,İstanbul,Üsküdar,Büyük,231,212,15,16,4,1.72,25,10,10,2,0.0,3,12,1,0,10867.74,8859.67,100,33,Yağmurlu,0,0,1.36,91.77,6.93,1.73,14.15,8.48,23.1,47.05
2026-06-06,S005,İzmir Konak,İzmir,Konak,Merkez,234,224,6,9,4,1.53,23,9,9,2,0.0,1,6,1,1,11775.31,9591.57,104,37,Açık,0,0,1.3,95.73,3.85,1.71,4.46,9.74,26.0,50.32
2026-06-06,S006,Bursa Nilüfer,Bursa,Nilüfer,Büyük,180,170,7,9,3,1.61,19,7,7,1,0.0,0,6,1,1,8909.84,6620.23,94,50,Bulutlu,0,0,1.03,94.44,5.0,1.67,0.0,8.95,25.71,49.5
2026-06-06,S007,Antalya Muratpaşa,Antalya,Muratpaşa,Büyük,194,181,9,12,4,1.38,20,8,7,3,0.0,0,4,1,1,10107.03,8400.75,86,41,Açık,0,0,1.13,93.3,6.19,2.06,0.0,9.05,24.25,52.1
2026-06-06,S008,Konya Selçuklu,Konya,Selçuklu,Orta,194,185,5,8,4,1.32,16,6,5,2,4.8,3,7,1,0,9933.07,7872.92,76,41,Bulutlu,0,0,0.99,95.36,4.12,2.06,16.22,11.56,32.33,51.2
2026-06-06,S009,Samsun İlkadım,Samsun,İlkadım,Orta,155,146,8,11,1,1.55,15,6,4,1,0.0,2,2,0,0,8008.2,6898.96,58,23,Açık,0,0,0.78,94.19,7.1,0.65,13.7,9.73,25.83,51.67
2026-06-06,S010,Erzurum Yakutiye,Erzurum,Yakutiye,Orta,130,105,23,24,2,2.45,14,5,4,4,34.0,3,2,0,0,5732.89,4574.36,57,24,Açık,0,0,0.82,80.77,18.46,1.54,28.57,7.5,26.0,44.1
2026-06-07,S001,Ankara Çankaya,Ankara,Çankaya,Merkez,269,242,22,25,5,1.53,24,9,10,2,0.0,7,10,1,0,11776.45,9595.18,111,49,Açık,0,0,1.45,89.96,9.29,1.86,28.93,10.08,29.89,43.78
2026-06-07,S002,Ankara Keçiören,Ankara,Keçiören,Büyük,152,144,6,8,2,1.43,21,8,8,2,0.0,1,4,0,0,7037.49,5667.74,60,30,Bulutlu,0,0,1.04,94.74,5.26,1.32,6.94,6.86,19.0,46.3
2026-06-07,S003,İstanbul Kadıköy,İstanbul,Kadıköy,Merkez,262,248,11,14,3,1.49,28,11,12,2,0.0,0,7,1,1,12376.31,8971.49,127,70,Açık,0,0,1.71,94.66,5.34,1.15,0.0,8.86,23.82,47.24
2026-06-07,S004,İstanbul Üsküdar,İstanbul,Üsküdar,Büyük,208,194,10,14,4,1.67,25,10,10,2,0.0,1,6,1,0,9147.54,7566.62,77,29,Bulutlu,0,0,1.38,93.27,6.73,1.92,5.15,7.76,20.8,43.98
2026-06-07,S005,İzmir Konak,İzmir,Konak,Merkez,199,185,10,12,4,1.56,23,9,9,0,0.0,2,8,1,0,10020.41,8299.63,76,30,Sıcak,0,0,1.27,92.96,6.03,2.01,10.81,8.04,22.11,50.35
2026-06-07,S006,Bursa Nilüfer,Bursa,Nilüfer,Büyük,184,174,7,9,3,1.19,19,7,7,0,0.0,2,5,1,1,8566.97,6866.08,72,24,Açık,0,0,1.17,94.57,4.89,1.63,11.49,9.16,26.29,46.56
2026-06-07,S007,Antalya Muratpaşa,Antalya,Muratpaşa,Büyük,197,189,3,5,5,1.41,20,8,7,3,0.0,1,5,1,1,10237.26,7876.71,101,34,Açık,0,0,1.22,95.94,2.54,2.54,5.29,9.45,24.62,51.97
2026-06-07,S008,Konya Selçuklu,Konya,Selçuklu,Orta,147,141,3,5,3,1.35,16,6,5,1,0.0,0,4,0,0,7036.2,5816.38,61,25,Açık,0,0,0.89,95.92,3.4,2.04,0.0,8.81,24.5,47.87
2026-06-07,S009,Samsun İlkadım,Samsun,İlkadım,Orta,115,107,7,8,1,1.27,15,6,4,0,0.0,0,4,1,0,5686.24,4754.27,47,16,Bulutlu,0,0,0.76,93.04,6.96,0.87,0.0,7.13,19.17,49.45
2026-06-07,S010,Erzurum Yakutiye,Erzurum,Yakutiye,Orta,141,134,5,5,2,1.36,14,5,4,1,0.0,0,3,0,0,7558.51,5830.94,70,34,Açık,0,0,0.72,95.04,3.55,1.42,0.0,9.57,28.2,53.61
2026-06-08,S001,Ankara Çankaya,Ankara,Çankaya,Merkez,470,417,44,48,9,1.75,24,9,10,0,8.2,7,22,3,1,21801.62,18133.69,156,55,Açık,0,0,1.14,88.72,10.21,1.91,16.79,17.38,52.22,46.39
2026-06-08,S002,Ankara Keçiören,Ankara,Keçiören,Büyük,535,462,63,68,10,1.87,21,8,8,0,17.5,10,31,1,1,21456.16,16791.81,206,93,Yağmurlu,0,0,1.34,86.36,12.71,1.87,21.65,22.0,66.88,40.1
2026-06-08,S003,İstanbul Kadıköy,İstanbul,Kadıköy,Merkez,612,545,54,62,13,1.7,28,11,12,1,18.0,11,34,2,1,32570.11,25549.56,271,95,Yağmurlu,0,0,1.52,89.05,10.13,2.12,20.18,19.46,55.64,53.22
2026-06-08,S004,İstanbul Üsküdar,İstanbul,Üsküdar,Büyük,555,510,33,32,12,1.53,25,10,10,0,10.8,4,13,2,1,28286.84,23403.24,196,61,Açık,0,0,1.37,91.89,5.77,2.16,7.84,20.4,55.5,50.97
2026-06-08,S005,İzmir Konak,İzmir,Konak,Merkez,561,510,42,48,9,1.64,23,9,9,1,22.3,6,13,1,2,27589.01,22055.27,259,127,Açık,0,0,1.44,90.91,8.56,1.6,11.76,22.17,62.33,49.18
2026-06-08,S006,Bursa Nilüfer,Bursa,Nilüfer,Büyük,427,364,55,54,8,2.25,19,7,7,2,25.6,8,26,2,1,21356.57,16245.47,217,84,Yağmurlu,0,0,1.15,85.25,12.65,1.87,21.98,19.16,61.0,50.02
2026-06-08,S007,Antalya Muratpaşa,Antalya,Muratpaşa,Büyük,499,434,57,61,8,2.08,20,8,7,2,25.9,9,14,0,1,26464.79,20799.11,242,90,Sıcak,0,0,1.2,86.97,12.22,1.6,20.74,21.7,62.38,53.04
2026-06-08,S008,Konya Selçuklu,Konya,Selçuklu,Orta,363,309,45,46,9,1.91,16,6,5,2,25.5,8,9,1,1,18021.04,13703.01,158,76,Açık,0,0,0.88,85.12,12.67,2.48,25.89,19.31,60.5,49.64
2026-06-08,S009,Samsun İlkadım,Samsun,İlkadım,Orta,368,309,52,53,7,2.05,15,6,4,1,15.6,10,24,2,1,14775.86,11353.6,134,71,Yağmurlu,0,0,0.83,83.97,14.4,1.9,32.36,20.6,61.33,40.15
2026-06-08,S010,Erzurum Yakutiye,Erzurum,Yakutiye,Orta,388,352,28,34,8,1.79,14,5,4,0,14.2,5,13,1,1,21235.87,16322.96,213,91,Açık,0,0,0.93,90.72,8.76,2.06,14.2,25.14,77.6,54.73
2026-06-09,S001,Ankara Çankaya,Ankara,Çankaya,Merkez,410,353,49,51,8,1.99,24,9,10,1,7.6,6,33,2,1,19720.29,16077.55,188,73,Yağmurlu,0,0,1.32,86.1,12.44,1.95,17.0,14.71,45.56,48.1
2026-06-09,S002,Ankara Keçiören,Ankara,Keçiören,Büyük,406,375,21,27,10,1.66,21,8,8,1,11.0,5,12,1,1,19082.02,15170.05,176,55,Açık,0,0,1.18,92.36,6.65,2.46,13.33,17.86,50.75,47.0
2026-06-09,S003,İstanbul Kadıköy,İstanbul,Kadıköy,Merkez,486,446,29,30,11,1.45,28,11,12,3,14.5,6,14,3,1,24176.16,19015.76,243,84,Açık,0,0,1.54,91.77,6.17,2.26,13.45,15.93,44.18,49.75
2026-06-09,S004,İstanbul Üsküdar,İstanbul,Üsküdar,Büyük,505,456,36,40,13,1.73,25,10,10,2,16.5,6,14,1,1,23783.55,19141.4,212,110,Açık,0,0,1.36,90.3,7.92,2.57,13.16,18.24,50.5,47.1
2026-06-09,S005,İzmir Konak,İzmir,Konak,Merkez,455,406,39,43,10,1.72,23,9,9,2,18.7,2,17,2,1,18513.45,14760.19,160,48,Sıcak,0,0,1.37,89.23,9.45,2.2,4.93,17.65,50.56,40.69
2026-06-09,S006,Bursa Nilüfer,Bursa,Nilüfer,Büyük,399,336,57,63,6,2.23,19,7,7,2,20.7,7,22,2,1,16286.97,12916.6,152,61,Yağmurlu,0,0,1.23,84.21,15.79,1.5,20.83,17.68,57.0,40.82
2026-06-09,S007,Antalya Muratpaşa,Antalya,Muratpaşa,Büyük,351,315,27,27,9,1.65,20,8,7,3,18.7,3,9,1,1,17600.1,13995.49,170,84,Açık,0,0,1.06,89.74,7.69,2.56,9.52,15.75,43.88,50.14
2026-06-09,S008,Konya Selçuklu,Konya,Selçuklu,Orta,299,278,18,18,3,1.59,16,6,5,1,11.4,0,9,0,1,16135.75,13118.1,133,69,Açık,0,0,0.87,92.98,6.02,1.0,0.0,17.38,49.83,53.97
2026-06-09,S009,Samsun İlkadım,Samsun,İlkadım,Orta,300,268,25,28,7,1.72,15,6,4,2,17.6,3,7,1,1,13480.74,11008.03,114,42,Açık,0,0,0.96,89.33,9.33,2.33,11.19,17.87,50.0,44.94
2026-06-09,S010,Erzurum Yakutiye,Erzurum,Yakutiye,Orta,318,294,22,26,2,1.73,14,5,4,0,10.2,6,12,1,0,14200.39,11829.45,127,54,Bulutlu,0,0,0.76,92.45,8.18,0.63,20.41,21.0,63.6,44.66
2026-06-10,S001,Ankara Çankaya,Ankara,Çankaya,Merkez,421,364,50,56,7,2.14,24,9,10,3,20.8,9,21,3,1,18599.37,13569.34,186,92,Açık,0,0,1.29,86.46,13.3,1.66,24.73,15.17,46.78,44.18
2026-06-10,S002,Ankara Keçiören,Ankara,Keçiören,Büyük,376,344,24,29,8,1.44,21,8,8,2,16.9,5,9,1,0,17975.94,15122.27,142,47,Açık,0,0,1.16,91.49,7.71,2.13,14.53,16.38,47.0,47.81
2026-06-10,S003,İstanbul Kadıköy,İstanbul,Kadıköy,Merkez,505,476,16,17,13,1.24,28,11,12,0,5.0,3,13,1,1,24712.77,20833.71,171,90,Açık,0,0,1.44,94.26,3.37,2.57,6.3,17.0,45.91,48.94
2026-06-10,S004,İstanbul Üsküdar,İstanbul,Üsküdar,Büyük,435,393,33,39,9,1.58,25,10,10,1,8.4,7,24,1,2,20676.26,16324.91,187,87,Yağmurlu,0,0,1.25,90.34,8.97,2.07,17.81,15.72,43.5,47.53
2026-06-10,S005,İzmir Konak,İzmir,Konak,Merkez,361,344,12,16,5,1.34,23,9,9,1,2.6,1,5,2,1,17672.15,14943.74,153,48,Açık,0,0,1.12,95.29,4.43,1.39,2.91,14.96,40.11,48.95
2026-06-10,S006,Bursa Nilüfer,Bursa,Nilüfer,Büyük,326,305,13,17,8,1.47,19,7,7,1,8.7,4,8,1,1,15844.97,12789.43,131,49,Açık,0,0,1.07,93.56,5.21,2.45,13.11,16.05,46.57,48.6
2026-06-10,S007,Antalya Muratpaşa,Antalya,Muratpaşa,Büyük,450,412,33,33,5,1.52,20,8,7,1,15.4,3,6,2,1,21111.22,17259.05,190,95,Açık,0,0,1.25,91.56,7.33,1.11,7.28,20.6,56.25,46.91
2026-06-10,S008,Konya Selçuklu,Konya,Selçuklu,Orta,292,251,37,41,4,1.78,16,6,5,3,27.6,7,8,1,1,14009.46,10835.49,154,51,Açık,0,0,0.87,85.96,14.04,1.37,27.89,15.69,48.67,47.98
2026-06-10,S009,Samsun İlkadım,Samsun,İlkadım,Orta,205,195,6,9,4,1.36,15,6,4,1,2.0,2,6,0,0,9090.06,7259.46,70,32,Açık,0,0,0.73,95.12,4.39,1.95,10.26,13.0,34.17,44.34
2026-06-10,S010,Erzurum Yakutiye,Erzurum,Yakutiye,Orta,277,246,28,29,3,1.83,14,5,4,2,22.1,4,8,0,1,14387.57,10548.51,151,65,Açık,0,0,0.82,88.81,10.47,1.08,16.26,17.57,55.4,51.94
2026-06-11,S001,Ankara Çankaya,Ankara,Çankaya,Merkez,383,344,34,38,5,1.93,24,9,10,0,2.0,5,16,2,1,18650.49,14875.94,149,68,Açık,0,0,1.24,89.82,9.92,1.31,14.53,14.33,42.56,48.7
2026-06-11,S002,Ankara Keçiören,Ankara,Keçiören,Büyük,498,442,48,52,8,1.87,21,8,8,2,28.7,6,12,2,1,24518.17,18840.43,215,83,Açık,0,0,1.38,88.76,10.44,1.61,13.57,21.05,62.25,49.23
2026-06-11,S003,İstanbul Kadıköy,İstanbul,Kadıköy,Merkez,520,475,31,36,14,1.37,28,11,12,2,14.6,5,14,2,1,24333.21,18500.02,229,82,Açık,0,0,1.45,91.35,6.92,2.69,10.53,16.96,47.27,46.79
2026-06-11,S004,İstanbul Üsküdar,İstanbul,Üsküdar,Büyük,525,484,31,34,10,1.61,25,10,10,1,15.0,6,16,2,1,25379.69,19942.32,218,86,Bulutlu,0,0,1.48,92.19,6.48,1.9,12.4,19.36,52.5,48.34
2026-06-11,S005,İzmir Konak,İzmir,Konak,Merkez,376,348,21,19,7,1.59,23,9,9,1,5.3,4,20,1,1,19477.02,16626.99,122,54,Sıcak,0,0,1.19,92.55,5.05,1.86,11.49,15.13,41.78,51.8
2026-06-11,S006,Bursa Nilüfer,Bursa,Nilüfer,Büyük,335,307,21,24,7,1.64,19,7,7,2,15.9,5,10,1,1,15371.39,11061.25,177,57,Bulutlu,0,0,1.04,91.64,7.16,2.09,16.29,16.16,47.86,45.88
2026-06-11,S007,Antalya Muratpaşa,Antalya,Muratpaşa,Büyük,420,391,18,22,11,1.54,20,8,7,0,7.9,4,21,2,1,20496.43,17313.5,139,56,Sıcak,0,0,1.16,93.1,5.24,2.62,10.23,19.55,52.5,48.8
2026-06-11,S008,Konya Selçuklu,Konya,Selçuklu,Orta,304,274,26,30,4,1.78,16,6,5,2,16.9,3,7,2,1,13818.32,10124.86,144,53,Açık,0,0,0.97,90.13,9.87,1.32,10.95,17.12,50.67,45.46
2026-06-11,S009,Samsun İlkadım,Samsun,İlkadım,Orta,305,274,25,24,6,1.68,15,6,4,2,17.0,2,6,2,1,13087.86,10363.59,137,47,Açık,0,0,0.83,89.84,7.87,1.97,7.3,18.27,50.83,42.91
2026-06-11,S010,Erzurum Yakutiye,Erzurum,Yakutiye,Orta,325,240,79,78,6,3.04,14,5,4,3,50.4,8,7,1,0,12643.93,10051.51,138,57,Açık,0,0,0.99,73.85,24.0,1.85,33.33,17.14,65.0,38.9
2026-06-12,S001,Ankara Çankaya,Ankara,Çankaya,Merkez,431,359,66,71,6,2.09,24,9,10,3,23.0,9,21,1,0,17337.22,14351.93,146,49,Açık,0,0,1.22,83.29,16.47,1.39,25.07,14.96,47.89,40.23
2026-06-12,S002,Ankara Keçiören,Ankara,Keçiören,Büyük,394,365,22,26,7,1.35,21,8,8,1,11.3,4,9,1,2,21357.24,17042.23,192,92,Bulutlu,0,0,1.17,92.64,6.6,1.78,10.96,17.38,49.25,54.21
2026-06-12,S003,İstanbul Kadıköy,İstanbul,Kadıköy,Merkez,445,425,14,21,6,1.31,28,11,12,2,7.2,3,8,0,1,21747.79,16477.79,211,75,Açık,0,0,1.44,95.51,4.72,1.35,7.06,15.18,40.45,48.87
2026-06-12,S004,İstanbul Üsküdar,İstanbul,Üsküdar,Büyük,464,445,11,16,8,1.35,25,10,10,0,5.3,5,15,1,1,24438.9,19944.1,223,77,Açık,0,0,1.36,95.91,3.45,1.72,11.24,17.8,46.4,52.67
2026-06-12,S005,İzmir Konak,İzmir,Konak,Merkez,432,390,33,40,9,1.71,23,9,9,1,10.8,4,21,2,1,17873.35,14300.91,179,62,Sıcak,0,0,1.19,90.28,9.26,2.08,10.26,16.96,48.0,41.37
2026-06-12,S006,Bursa Nilüfer,Bursa,Nilüfer,Büyük,351,286,56,61,9,2.18,19,7,7,4,43.9,10,9,1,1,16003.69,11643.38,180,79,Açık,0,0,1.1,81.48,17.38,2.56,34.97,15.05,50.14,45.59
2026-06-12,S007,Antalya Muratpaşa,Antalya,Muratpaşa,Büyük,330,318,8,11,4,1.48,20,8,7,2,11.7,1,9,1,1,15110.94,12093.1,121,45,Açık,0,0,1.12,96.36,3.33,1.21,3.14,15.9,41.25,45.79
2026-06-12,S008,Konya Selçuklu,Konya,Selçuklu,Orta,386,307,72,78,7,2.45,16,6,5,3,42.8,9,11,1,1,16438.74,11341.82,211,102,Açık,0,0,1.02,79.53,20.21,1.81,29.32,19.19,64.33,42.59
2026-06-12,S009,Samsun İlkadım,Samsun,İlkadım,Orta,306,292,9,15,5,1.4,15,6,4,0,4.5,2,7,1,1,13904.22,10664.71,147,58,Açık,0,0,0.77,95.42,4.9,1.63,6.85,19.47,51.0,45.44
2026-06-12,S010,Erzurum Yakutiye,Erzurum,Yakutiye,Orta,220,184,32,32,4,2.05,14,5,4,3,28.6,2,6,1,1,9673.53,7934.92,71,29,Açık,0,0,0.73,83.64,14.55,1.82,10.87,13.14,44.0,43.97
2026-06-13,S001,Ankara Çankaya,Ankara,Çankaya,Merkez,207,185,19,24,3,1.65,24,9,10,3,0.0,2,10,1,0,10036.2,7833.99,85,27,Açık,0,0,1.36,89.37,11.59,1.45,10.81,7.71,23.0,48.48
2026-06-13,S002,Ankara Keçiören,Ankara,Keçiören,Büyük,149,135,11,13,3,1.58,21,8,8,0,0.0,4,10,0,0,6867.13,5703.37,57,29,Yağmurlu,0,0,1.12,90.6,8.72,2.01,29.63,6.43,18.62,46.09
2026-06-13,S003,İstanbul Kadıköy,İstanbul,Kadıköy,Merkez,229,216,9,10,4,1.51,28,11,12,2,0.0,4,5,1,1,12009.4,10124.03,75,31,Açık,0,0,1.45,94.32,4.37,1.75,18.52,7.71,20.82,52.44
2026-06-13,S004,İstanbul Üsküdar,İstanbul,Üsküdar,Büyük,225,207,13,14,5,1.74,25,10,10,1,0.0,4,15,0,0,10727.0,9033.85,82,36,Yağmurlu,0,0,1.49,92.0,6.22,2.22,19.32,8.28,22.5,47.68
2026-06-13,S005,İzmir Konak,İzmir,Konak,Merkez,168,155,10,10,3,1.58,23,9,9,1,0.0,1,8,1,0,8123.77,6602.5,79,29,Sıcak,0,0,1.27,92.26,5.95,1.79,6.45,6.74,18.67,48.36
2026-06-13,S006,Bursa Nilüfer,Bursa,Nilüfer,Büyük,238,215,15,17,8,1.78,19,7,7,1,1.0,5,15,1,0,12595.4,9551.68,129,60,Yağmurlu,0,0,1.24,90.34,7.14,3.36,23.26,11.32,34.0,52.92
2026-06-13,S007,Antalya Muratpaşa,Antalya,Muratpaşa,Büyük,161,148,11,12,2,1.45,20,8,7,3,0.0,2,7,1,0,8240.57,6648.21,85,27,Sıcak,0,0,1.11,91.93,7.45,1.24,13.51,7.4,20.12,51.18
2026-06-13,S008,Konya Selçuklu,Konya,Selçuklu,Orta,151,140,9,11,2,1.18,16,6,5,3,6.6,1,3,1,0,6387.67,5361.84,49,22,Açık,0,0,0.96,92.72,7.28,1.32,7.14,8.75,25.17,42.3
2026-06-13,S009,Samsun İlkadım,Samsun,İlkadım,Orta,135,130,3,4,2,1.44,15,6,4,2,0.0,2,4,0,0,6388.49,4832.82,67,35,Açık,0,0,0.89,96.3,2.96,1.48,15.38,8.67,22.5,47.32
2026-06-13,S010,Erzurum Yakutiye,Erzurum,Yakutiye,Orta,134,125,6,8,3,1.32,14,5,4,1,1.0,1,4,0,0,6945.52,5342.99,62,32,Açık,0,0,0.65,93.28,5.97,2.24,8.0,8.93,26.8,51.83
2026-06-14,S001,Ankara Çankaya,Ankara,Çankaya,Merkez,222,191,29,29,2,2.19,24,9,10,2,0.0,5,20,1,0,9749.34,7430.59,115,56,Yağmurlu,0,0,1.25,86.04,13.06,0.9,26.18,7.96,24.67,43.92
2026-06-14,S002,Ankara Keçiören,Ankara,Keçiören,Büyük,144,135,7,10,2,1.57,21,8,8,0,0.0,4,4,1,0,7012.72,5758.96,47,22,Bulutlu,0,0,1.17,93.75,6.94,1.39,29.63,6.43,18.0,48.7
2026-06-14,S003,İstanbul Kadıköy,İstanbul,Kadıköy,Merkez,198,180,16,18,2,1.55,28,11,12,2,0.0,2,13,1,0,8203.96,6755.94,68,26,Yağmurlu,0,0,1.46,90.91,9.09,1.01,11.11,6.43,18.0,41.43
2026-06-14,S004,İstanbul Üsküdar,İstanbul,Üsküdar,Büyük,203,185,15,16,3,1.45,25,10,10,3,0.0,3,13,1,1,9433.43,8003.21,81,28,Yağmurlu,0,0,1.32,91.13,7.88,1.48,16.22,7.4,20.3,46.47
2026-06-14,S005,İzmir Konak,İzmir,Konak,Merkez,173,164,6,8,3,1.36,23,9,9,2,0.0,1,3,1,0,8551.25,6464.04,95,44,Açık,0,0,1.15,94.8,4.62,1.73,6.1,7.13,19.22,49.43
